iter	seq	start	end	strand	locus_tag	com_id	type	description
4314	CP037923.1	4364425	4365232	-1	EKN05_022175	nirC	CDS	nitrite transporter NirC
4315	CP037923.1	4365357	4365684	-1	EKN05_022180	nirD	CDS	nitrite reductase small subunit NirD
4316	CP037923.1	4365680	4368224	-1	EKN05_022185	nirB	CDS	nitrite reductase large subunit
4317	CP037923.1	4368216	4368432	1	EKN05_022190	EKN05_022190	pseudo	hypothetical protein
4318	CP037923.1	4368485	4369667	-1	EKN05_022195	tsgA	CDS	MFS transporter TsgA
4319	CP037923.1	4369937	4370519	1	EKN05_022200	ppiA	CDS	peptidylprolyl isomerase A
4320	CP037923.1	4370623	4370791	1	EKN05_022205	EKN05_022205	CDS	DUF2559 family protein
4321	CP037923.1	4370780	4371383	1	EKN05_022210	fic	CDS	putative adenosine monophosphate-protein transferase Fic
4322	CP037923.1	4371414	4371978	1	EKN05_022215	pabA	CDS	aminodeoxychorismate synthase component 2
4323	CP037923.1	4372063	4373284	1	EKN05_022220	argD	CDS	aspartate aminotransferase family protein
4324	CP037923.1	4373350	4375441	-1	EKN05_022225	EKN05_022225	CDS	hypothetical protein
4325	CP037923.1	4375491	4376124	-1	EKN05_022230	crp	CDS	cAMP-activated global transcriptional regulator CRP
4326	CP037923.1	4376425	4376830	1	EKN05_022235	EKN05_022235	CDS	OsmC family protein
4327	CP037923.1	4376884	4377754	-1	EKN05_022240	prkB	CDS	phosphoribulokinase
4328	CP037923.1	4377807	4378026	-1	EKN05_022245	EKN05_022245	CDS	YheU family protein
4329	CP037923.1	4378019	4379042	-1	EKN05_022250	yheT	CDS	hydrolase
4330	CP037923.1	4379041	4380955	-1	EKN05_022255	yheS	CDS	ABC transporter ATP-binding protein
4331	CP037923.1	4381085	4381637	1	EKN05_022260	kefG	CDS	glutathione-regulated potassium-efflux system ancillary protein KefG
4332	CP037923.1	4381649	4383413	1	EKN05_022265	kefB	CDS	glutathione-regulated potassium-efflux system protein KefB
4333	CP037923.1	4383422	4383623	1	EKN05_022270	EKN05_022270	CDS	YheV family putative metal-binding protein
4334	CP037923.1	4383717	4384308	1	EKN05_022275	slyD	CDS	peptidylprolyl isomerase
4335	CP037923.1	4384356	4384575	-1	EKN05_022280	EKN05_022280	CDS	protein SlyX
4336	CP037923.1	4384795	4385608	1	EKN05_022285	fkpA	CDS	FKBP-type peptidyl-prolyl cis-trans isomerase
4337	CP037923.1	4385774	4386497	1	EKN05_022290	EKN05_022290	CDS	transcriptional regulator
4338	CP037923.1	4386496	4386883	1	EKN05_022295	tusD	CDS	sulfurtransferase complex subunit TusD
4339	CP037923.1	4386882	4387242	1	EKN05_022300	tusC	CDS	sulfurtransferase complex subunit TusC
4340	CP037923.1	4387249	4387537	1	EKN05_022305	tusB	CDS	sulfurtransferase complex subunit TusB
4341	CP037923.1	4387662	4388037	1	EKN05_022310	rpsL	CDS	30S ribosomal protein S12
4342	CP037923.1	4388133	4388604	1	EKN05_022315	rpsG	CDS	30S ribosomal protein S7
4343	CP037923.1	4388700	4390815	1	EKN05_022320	fusA	CDS	elongation factor G
4344	CP037923.1	4390885	4392070	1	EKN05_022325	tuf	CDS	elongation factor Tu
4345	CP037923.1	4392252	4392447	1	EKN05_022330	yheA	CDS	bacterioferritin-associated ferredoxin
4346	CP037923.1	4392519	4392996	1	EKN05_022335	bfr	CDS	bacterioferritin
4347	CP037923.1	4392992	4393460	-1	EKN05_022340	hopD	CDS	prepilin peptidase
4348	CP037923.1	4393508	4393694	-1	EKN05_022345	EKN05_022345	pseudo	hypothetical protein
4349	CP037923.1	4393838	4394150	1	EKN05_022350	rpsJ	CDS	30S ribosomal protein S10
4350	CP037923.1	4394182	4394812	1	EKN05_022355	rplC	CDS	50S ribosomal protein L3
4351	CP037923.1	4394822	4395428	1	EKN05_022360	rplD	CDS	50S ribosomal protein L4
4352	CP037923.1	4395424	4395727	1	EKN05_022365	rplW	CDS	50S ribosomal protein L23
4353	CP037923.1	4395744	4396566	1	EKN05_022370	rplB	CDS	50S ribosomal protein L2
4354	CP037923.1	4396582	4396861	1	EKN05_022375	rpsS	CDS	30S ribosomal protein S19
4355	CP037923.1	4396875	4397208	1	EKN05_022380	rplV	CDS	50S ribosomal protein L22
4356	CP037923.1	4397225	4397927	1	EKN05_022385	rpsC	CDS	30S ribosomal protein S3
4357	CP037923.1	4397939	4398350	1	EKN05_022390	rplP	CDS	50S ribosomal protein L16
4358	CP037923.1	4398349	4398541	1	EKN05_022395	rpmC	CDS	50S ribosomal protein L29
4359	CP037923.1	4398540	4398795	1	EKN05_022400	rpsQ	CDS	30S ribosomal protein S17
4360	CP037923.1	4398959	4399331	1	EKN05_022405	rplN	CDS	50S ribosomal protein L14
4361	CP037923.1	4399341	4399656	1	EKN05_022410	rplX	CDS	50S ribosomal protein L24
4362	CP037923.1	4399670	4400210	1	EKN05_022415	rplE	CDS	50S ribosomal protein L5
4363	CP037923.1	4400224	4400530	1	EKN05_022420	rpsN	CDS	30S ribosomal protein S14
4364	CP037923.1	4400563	4400956	1	EKN05_022425	rpsH	CDS	30S ribosomal protein S8
4365	CP037923.1	4400968	4401502	1	EKN05_022430	rplF	CDS	50S ribosomal protein L6
4366	CP037923.1	4401511	4401865	1	EKN05_022435	rplR	CDS	50S ribosomal protein L18
4367	CP037923.1	4401879	4402383	1	EKN05_022440	rpsE	CDS	30S ribosomal protein S5
4368	CP037923.1	4402386	4402566	1	EKN05_022445	rpmD	CDS	50S ribosomal protein L30
4369	CP037923.1	4402569	4403004	1	EKN05_022450	rplO	CDS	50S ribosomal protein L15
4370	CP037923.1	4403011	4404343	1	EKN05_022455	secY	CDS	preprotein translocase subunit SecY
4371	CP037923.1	4404374	4404491	1	EKN05_022460	rpmJ	CDS	50S ribosomal protein L36
4372	CP037923.1	4404637	4404994	1	EKN05_022465	rpsM	CDS	30S ribosomal protein S13
4373	CP037923.1	4405010	4405400	1	EKN05_022470	rpsK	CDS	30S ribosomal protein S11
4374	CP037923.1	4405433	4406054	1	EKN05_022475	rpsD	CDS	30S ribosomal protein S4
4375	CP037923.1	4406079	4407069	1	EKN05_022480	rpoA	CDS	DNA-directed RNA polymerase subunit alpha
4376	CP037923.1	4407109	4407493	1	EKN05_022485	rplQ	CDS	50S ribosomal protein L17
4377	CP037923.1	4407662	4407950	1	EKN05_022490	EKN05_022490	CDS	helix-turn-helix domain-containing protein
4378	CP037923.1	4407953	4409555	-1	EKN05_022495	EKN05_022495	CDS	IS66-like element ISSfl3 family transposase
4379	CP037923.1	4409551	4409902	-1	EKN05_022500	tnpB	CDS	IS66 family insertion sequence element accessory protein TnpB
4380	CP037923.1	4409898	4410573	-1	EKN05_022505	EKN05_022505	CDS	IS66 family insertion sequence hypothetical protein
4381	CP037923.1	4410753	4412130	-1	EKN05_022510	trkA	CDS	Trk system potassium transporter TrkA
4382	CP037923.1	4412151	4413441	-1	EKN05_022515	rsmB	CDS	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB
4383	CP037923.1	4413486	4414434	-1	EKN05_022520	fmt	CDS	methionyl-tRNA formyltransferase
4384	CP037923.1	4414448	4414958	-1	EKN05_022525	def	CDS	peptide deformylase
4385	CP037923.1	4415105	4416230	1	EKN05_022530	dprA	CDS	DNA-protecting protein DprA
4386	CP037923.1	4416201	4416675	1	EKN05_022535	EKN05_022535	CDS	DUF494 domain-containing protein
4387	CP037923.1	4416703	4417246	1	EKN05_022540	EKN05_022540	CDS	DNA topoisomerase
4388	CP037923.1	4417250	4417823	1	EKN05_022545	tsaC	CDS	L-threonylcarbamoyladenylate synthase type 1 TsaC
4389	CP037923.1	4417827	4418646	1	EKN05_022550	aroE	CDS	shikimate dehydrogenase
4390	CP037923.1	4418642	4418900	1	EKN05_022555	EKN05_022555	CDS	DUF1488 domain-containing protein
4391	CP037923.1	4418875	4419430	-1	EKN05_022560	yrdA	CDS	gamma carbonic anhydrase family protein
4392	CP037923.1	4425310	4426069	-1	EKN05_022600	yhdZ	CDS	amino acid ABC transporter ATP-binding protein
4393	CP037923.1	4426076	4427180	-1	EKN05_022605	yhdY	CDS	amino acid ABC transporter permease
4394	CP037923.1	4427189	4428360	-1	EKN05_022610	EKN05_022610	pseudo	amino acid ABC transporter permease
4395	CP037923.1	4428427	4429453	-1	EKN05_022615	yhdW	CDS	amino acid ABC transporter substrate-binding protein
4396	CP037923.1	4429688	4430386	1	EKN05_022620	EKN05_022620	pseudo	IS1 family transposase
4397	CP037923.1	4430379	4430580	-1	EKN05_022625	EKN05_022625	CDS	DUF2556 domain-containing protein
4398	CP037923.1	4430663	4431548	-1	EKN05_022630	yhdJ	CDS	adenine-specific DNA-methyltransferase
4399	CP037923.1	4431633	4431930	-1	EKN05_022635	fis	CDS	DNA-binding transcriptional regulator Fis
4400	CP037923.1	4431955	4432921	-1	EKN05_022640	dusB	CDS	tRNA dihydrouridine synthase DusB
4401	CP037923.1	4433249	4434131	-1	EKN05_022645	prmA	CDS	50S ribosomal protein L11 methyltransferase
4402	CP037923.1	4434142	4435594	-1	EKN05_022650	panF	CDS	sodium/pantothenate symporter
4403	CP037923.1	4435583	4435826	-1	EKN05_022655	EKN05_022655	CDS	DUF997 family protein
4404	CP037923.1	4435934	4437284	-1	EKN05_022660	accC	CDS	acetyl-CoA carboxylase biotin carboxylase subunit
4405	CP037923.1	4437294	4437765	-1	EKN05_022665	accB	CDS	acetyl-CoA carboxylase biotin carboxyl carrier protein
4406	CP037923.1	4438742	4439717	-1	EKN05_022670	yhdH	CDS	oxidoreductase
4407	CP037923.1	4439868	4441809	1	EKN05_022675	csrD	CDS	RNase E specificity factor CsrD
4408	CP037923.1	4441817	4442006	-1	EKN05_022680	EKN05_022680	CDS	hypothetical protein
4409	CP037923.1	4442113	4443157	1	EKN05_022685	mreB	CDS	rod shape-determining protein
4410	CP037923.1	4443222	4444326	1	EKN05_022690	mreC	CDS	rod shape-determining protein MreC
4411	CP037923.1	4444325	4444814	1	EKN05_022695	mreD	CDS	rod shape-determining protein MreD
4412	CP037923.1	4444822	4445416	1	EKN05_022700	yhdE	CDS	nucleoside triphosphate pyrophosphatase YhdE
4413	CP037923.1	4445405	4446875	1	EKN05_022705	cafA	CDS	ribonuclease G
4414	CP037923.1	4446942	4450743	1	EKN05_022710	EKN05_022710	CDS	AsmA2 domain-containing protein
4415	CP037923.1	4450898	4452344	1	EKN05_022715	tldD	CDS	metalloprotease TldD
4416	CP037923.1	4452471	4453401	-1	EKN05_022720	aaeR	CDS	HTH-type transcriptional activator AaeR
4417	CP037923.1	4453583	4453787	1	EKN05_022725	EKN05_022725	CDS	DUF1656 domain-containing protein
4418	CP037923.1	4453794	4454727	1	EKN05_022730	aaeA	CDS	p-hydroxybenzoic acid efflux pump subunit AaeA
4419	CP037923.1	4454732	4456700	1	EKN05_022735	aaeB	CDS	p-hydroxybenzoic acid efflux pump subunit AaeB
4420	CP037923.1	4456791	4457064	1	EKN05_022740	EKN05_022740	CDS	hypothetical protein
4421	CP037923.1	4457119	4457383	-1	EKN05_022745	yhcN	CDS	peroxide/acid stress response protein YhcN
4422	CP037923.1	4457747	4458218	-1	EKN05_022750	argR	CDS	transcriptional regulator ArgR
4423	CP037923.1	4458652	4459591	1	EKN05_022755	mdh	CDS	malate dehydrogenase
4424	CP037923.1	4459652	4460720	-1	EKN05_022760	degS	CDS	serine endoprotease DegS
4425	CP037923.1	4460809	4462177	-1	EKN05_022765	degQ	CDS	serine endoprotease DegQ
4426	CP037923.1	4462330	4462729	-1	EKN05_022770	yhcB	CDS	DUF1043 family protein
4427	CP037923.1	4462922	4464050	1	EKN05_022775	EKN05_022775	CDS	cell division protein ZapE
4428	CP037923.1	4464268	4464697	1	EKN05_022780	rplM	CDS	50S ribosomal protein L13
4429	CP037923.1	4464712	4465105	1	EKN05_022785	rpsI	CDS	30S ribosomal protein S9
4430	CP037923.1	4465499	4466138	1	EKN05_022790	sspA	CDS	stringent starvation protein A
4431	CP037923.1	4466143	4466641	1	EKN05_022795	sspB	CDS	ClpXP protease specificity-enhancing factor
4432	CP037923.1	4466683	4468051	-1	EKN05_022800	dcuC	CDS	C4-dicarboxylate transporter DcuC
4433	CP037923.1	4468071	4468769	-1	EKN05_022805	EKN05_022805	pseudo	IS1 family transposase
4434	CP037923.1	4469206	4469998	1	EKN05_022810	nanR	CDS	transcriptional regulator NanR
4435	CP037923.1	4470119	4471013	1	EKN05_022815	nanA	CDS	N-acetylneuraminate lyase
4436	CP037923.1	4471122	4472613	1	EKN05_022820	nanT	CDS	sialic acid transporter NanT
4437	CP037923.1	4472660	4473350	1	EKN05_022825	yhcJ	CDS	N-acetylmannosamine-6-phosphate 2-epimerase
4438	CP037923.1	4473346	4474222	1	EKN05_022830	yhcI	CDS	N-acetylmannosamine kinase
4439	CP037923.1	4474218	4474683	1	EKN05_022835	EKN05_022835	CDS	YhcH/YjgK/YiaL family protein
4440	CP037923.1	4475073	4476237	-1	EKN05_022840	EKN05_022840	pseudo	IS3 family transposase
4441	CP037923.1	4476311	4476791	-1	EKN05_022845	EKN05_022845	CDS	DUF1016 family protein
4442	CP037923.1	4476974	4478393	-1	EKN05_022850	gltD	CDS	glutamate synthase small subunit
4443	CP037923.1	4478405	4482866	-1	EKN05_022855	gltB	CDS	glutamate synthase large subunit
4444	CP037923.1	4483540	4484470	1	EKN05_022860	EKN05_022860	CDS	TIGR01212 family radical SAM protein
4445	CP037923.1	4484565	4486902	1	EKN05_022865	arcB	CDS	aerobic respiration two-component sensor histidine kinase ArcB
4446	CP037923.1	4487131	4487785	1	EKN05_022870	elbB	CDS	isoprenoid biosynthesis glyoxalase ElbB
4447	CP037923.1	4487781	4488509	1	EKN05_022875	mtgA	pseudo	monofunctional biosynthetic peptidoglycan transglycosylase
4448	CP037923.1	4488505	4489138	-1	EKN05_022880	yrbL	pseudo	PhoP regulatory network protein YrbL
4449	CP037923.1	4489350	4489623	-1	EKN05_022885	npr	CDS	PTS phosphocarrier protein NPr
4450	CP037923.1	4489619	4490474	-1	EKN05_022890	rapZ	CDS	RNase adapter RapZ
4451	CP037923.1	4490519	4491011	-1	EKN05_022895	ptsN	CDS	PTS IIA-like nitrogen regulatory protein PtsN
4452	CP037923.1	4491128	4491416	-1	EKN05_022900	yhbH	CDS	ribosome hibernation promoting factor
4453	CP037923.1	4491438	4492872	-1	EKN05_022905	rpoN	CDS	RNA polymerase factor sigma-54
4454	CP037923.1	4492919	4493645	-1	EKN05_022910	lptB	CDS	lipopolysaccharide ABC transporter ATP-binding protein
4455	CP037923.1	4493651	4494209	-1	EKN05_022915	lptA	CDS	lipopolysaccharide ABC transporter substrate-binding protein LptA
4456	CP037923.1	4494177	4494753	-1	EKN05_022920	lptC	CDS	LPS export ABC transporter periplasmic protein LptC
4457	CP037923.1	4494749	4495316	-1	EKN05_022925	kdsC	CDS	3-deoxy-manno-octulosonate-8-phosphatase KdsC
4458	CP037923.1	4495336	4496323	-1	EKN05_022930	kdsD	CDS	arabinose-5-phosphate isomerase KdsD
4459	CP037923.1	4496336	4497302	-1	EKN05_022935	yrbG	CDS	calcium/sodium antiporter
4460	CP037923.1	4497511	4498321	1	EKN05_022940	mlaF	CDS	phospholipid ABC transporter ATP-binding protein MlaF
4461	CP037923.1	4498328	4499111	1	EKN05_022945	mlaE	CDS	lipid asymmetry maintenance ABC transporter permease subunit MlaE
4462	CP037923.1	4499115	4499667	1	EKN05_022950	mlaD	CDS	outer membrane lipid asymmetry maintenance protein MlaD
4463	CP037923.1	4499685	4500321	1	EKN05_022955	mlaC	CDS	phospholipid-binding protein MlaC
4464	CP037923.1	4500320	4500614	1	EKN05_022960	mlaB	CDS	lipid asymmetry maintenance protein MlaB
4465	CP037923.1	4500773	4501028	1	EKN05_022965	ibaG	CDS	BolA family iron metabolism protein IbaG
4466	CP037923.1	4501082	4502342	1	EKN05_022970	murA	CDS	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
4467	CP037923.1	4502389	4502668	-1	EKN05_022975	sfsB	CDS	DNA-binding transcriptional regulator SfsB
4468	CP037923.1	4502894	4503866	-1	EKN05_022980	ispB	CDS	octaprenyl-diphosphate synthase
4469	CP037923.1	4504123	4504435	1	EKN05_022985	rplU	CDS	50S ribosomal protein L21
4470	CP037923.1	4504455	4504713	1	EKN05_022990	rpmA	CDS	50S ribosomal protein L27
4471	CP037923.1	4504839	4505805	1	EKN05_022995	EKN05_022995	CDS	DMT family transporter
4472	CP037923.1	4505820	4506993	1	EKN05_023000	obgE	CDS	GTPase ObgE
4473	CP037923.1	4507178	4508612	-1	EKN05_023005	dacB	CDS	serine-type D-Ala-D-Ala carboxypeptidase
4474	CP037923.1	4508859	4509336	1	EKN05_023010	greA	CDS	transcription elongation factor GreA
4475	CP037923.1	4509491	4509785	-1	EKN05_023015	yhbY	CDS	ribosome assembly RNA-binding protein YhbY
4476	CP037923.1	4509910	4510540	1	EKN05_023020	rlmE	CDS	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE
4477	CP037923.1	4510639	4512574	1	EKN05_023025	ftsH	CDS	ATP-dependent zinc metalloprotease FtsH
4478	CP037923.1	4512663	4513512	1	EKN05_023030	folP	CDS	dihydropteroate synthase
4479	CP037923.1	4513504	4514842	1	EKN05_023035	glmM	CDS	phosphoglucosamine mutase
4480	CP037923.1	4515069	4515402	1	EKN05_023040	secG	CDS	preprotein translocase subunit SecG
4481	CP037923.1	4515980	4517588	1	EKN05_023050	EKN05_023050	pseudo	phosphoethanolamine transferase
4482	CP037923.1	4517595	4518939	-1	EKN05_023055	argG	CDS	argininosuccinate synthase
4483	CP037923.1	4519569	4520022	1	EKN05_023065	rimP	CDS	ribosome maturation factor RimP
4484	CP037923.1	4520049	4521537	1	EKN05_023070	nusA	CDS	transcription termination/antitermination protein NusA
4485	CP037923.1	4521561	4524210	1	EKN05_023075	infB	CDS	translation initiation factor IF-2
4486	CP037923.1	4524373	4524775	1	EKN05_023080	rbfA	CDS	30S ribosome-binding factor RbfA
4487	CP037923.1	4524774	4525719	1	EKN05_023085	truB	CDS	tRNA pseudouridine(55) synthase TruB
4488	CP037923.1	4525867	4526137	1	EKN05_023090	rpsO	CDS	30S ribosomal protein S15
4489	CP037923.1	4526383	4528519	1	EKN05_023095	pnp	CDS	polyribonucleotide nucleotidyltransferase
4490	CP037923.1	4528627	4529512	1	EKN05_023100	nlpI	CDS	lipoprotein NlpI
4491	CP037923.1	4529618	4529699	1	EKN05_023105	yrbN	CDS	protein YrbN
4492	CP037923.1	4529691	4531581	1	EKN05_023110	deaD	CDS	DEAD/DEAH family ATP-dependent RNA helicase
4493	CP037923.1	4531734	4532979	1	EKN05_023115	mtr	CDS	tryptophan permease
4494	CP037923.1	4533096	4534104	-1	EKN05_023120	EKN05_023120	CDS	LLM class flavin-dependent oxidoreductase
4495	CP037923.1	4534184	4535063	-1	EKN05_023125	EKN05_023125	CDS	U32 family peptidase
4496	CP037923.1	4535071	4536067	-1	EKN05_023130	yhbU	CDS	U32 family peptidase
4497	CP037923.1	4536275	4536800	1	EKN05_023135	EKN05_023135	CDS	SCP2 domain-containing protein
4498	CP037923.1	4536793	4537297	1	EKN05_023140	EKN05_023140	CDS	N-acetyltransferase
4499	CP037923.1	4537283	4537586	-1	EKN05_023145	yhbQ	CDS	DNA damage response exodeoxyribonuclease YhbQ
4500	CP037923.1	4537636	4538080	1	EKN05_023150	EKN05_023150	CDS	hypothetical protein
4501	CP037923.1	4538059	4538578	-1	EKN05_023155	yhbO	CDS	protein/nucleic acid deglycase
4502	CP037923.1	4538705	4539341	1	EKN05_023160	EKN05_023160	CDS	NAD-dependent epimerase/dehydratase family protein
4503	CP037923.1	4539413	4540454	1	EKN05_023165	EKN05_023165	CDS	permease
4504	CP037923.1	4540567	4541143	-1	EKN05_023170	yraP	CDS	divisome-associated lipoprotein YraP
4505	CP037923.1	4541152	4541743	-1	EKN05_023175	diaA	CDS	DnaA initiator-associating protein DiaA
4506	CP037923.1	4541762	4542158	-1	EKN05_023180	EKN05_023180	CDS	YraN family protein
4507	CP037923.1	4542115	4544152	-1	EKN05_023185	yraM	CDS	penicillin-binding protein activator
4508	CP037923.1	4544216	4545077	1	EKN05_023190	rsmI	CDS	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
4509	CP037923.1	4545119	4546211	-1	EKN05_023195	yraK	CDS	fimbrial protein
4510	CP037923.1	4546221	4547016	-1	EKN05_023200	EKN05_023200	pseudo	fimbrial biogenesis outer membrane usher protein
4511	CP037923.1	4547064	4548338	1	EKN05_023205	EKN05_023205	CDS	IS3-like element IS2 family transposase
4512	CP037923.1	4548349	4550074	-1	EKN05_023210	EKN05_023210	pseudo	fimbrial biogenesis outer membrane usher protein
4513	CP037923.1	4550102	4550798	-1	EKN05_023215	yraI	CDS	molecular chaperone
4514	CP037923.1	4550877	4551384	-1	EKN05_023220	EKN05_023220	CDS	type 1 fimbrial protein
4515	CP037923.1	4551433	4552131	1	EKN05_023225	EKN05_023225	pseudo	IS1 family transposase
4516	CP037923.1	4552132	4553419	1	EKN05_023230	yhaU	CDS	MFS transporter
4517	CP037923.1	4553434	4553659	1	EKN05_023235	EKN05_023235	CDS	2-dehydro-3-deoxyglucarate aldolase
4518	CP037923.1	4553659	4554205	1	EKN05_023240	EKN05_023240	CDS	2-dehydro-3-deoxyglucarate aldolase
4519	CP037923.1	4554234	4555125	1	EKN05_023245	garR	CDS	2-hydroxy-3-oxopropionate reductase
4520	CP037923.1	4555221	4556367	1	EKN05_023250	garK	CDS	glycerate 2-kinase
4521	CP037923.1	4557386	4558564	-1	EKN05_023260	EKN05_023260	pseudo	YhaC family protein
4522	CP037923.1	4558585	4559125	-1	EKN05_023265	EKN05_023265	CDS	hypothetical protein
4523	CP037923.1	4559380	4559725	-1	EKN05_023270	tdcR	CDS	DNA-binding transcriptional activator TdcR
4524	CP037923.1	4559914	4560853	1	EKN05_023275	tdcA	CDS	transcriptional regulator TdcA
4525	CP037923.1	4560951	4561941	1	EKN05_023280	tdcB	CDS	bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB
4526	CP037923.1	4561962	4563294	1	EKN05_023285	tdcC	CDS	threonine/serine transporter TdcC
4527	CP037923.1	4563319	4564528	1	EKN05_023290	tdcD	CDS	propionate kinase
4528	CP037923.1	4564561	4566856	1	EKN05_023295	tdcE	CDS	2-ketobutyrate formate-lyase/pyruvate formate-lyase
4529	CP037923.1	4566869	4567259	1	EKN05_023300	EKN05_023300	CDS	enamine/imine deaminase
4530	CP037923.1	4567330	4568695	1	EKN05_023305	tdcG	CDS	L-serine ammonia-lyase
4531	CP037923.1	4568969	4570301	1	EKN05_023310	yhaO	CDS	HAAAP family serine/threonine permease
4532	CP037923.1	4570328	4571639	1	EKN05_023315	EKN05_023315	CDS	serine dehydratase subunit alpha family protein
4533	CP037923.1	4571850	4572015	-1	EKN05_023320	EKN05_023320	CDS	hypothetical protein
4534	CP037923.1	4572037	4572739	-1	EKN05_023325	EKN05_023325	CDS	pirin family protein
4535	CP037923.1	4572843	4573740	1	EKN05_023330	yhaJ	CDS	LysR family transcriptional regulator
4536	CP037923.1	4573946	4574315	-1	EKN05_023335	yhaH	CDS	DUF805 domain-containing protein
4537	CP037923.1	4574607	4575594	-1	EKN05_023340	yqjG	CDS	glutathione S-transferase family protein
